stop_id,stop_name,stop_lat,stop_lon
4191,Satyagrah Chhavani,23.030318,72.511698
4192,Ramdevnagar,23.027255,72.510961
2838,Anupam Colony,23.04296,72.63165
2839,Samir Shitvan (Jamanadas Estate),23.046118,72.632315
2840,L.B.Shastri Market,23.050145,72.632778
2841,Devbhumi Society (Hirawadi),23.048678,72.634876
2842,Vahala Sitaram,23.048011,72.636423
2843,Ramkrushna Apartment,23.047128,72.639048
2844,Mahavirnagar,23.046315,72.640502
2845,Prakash Hindi High School,23.050883,72.642435
2846,Umiya Vidya Sikshan Sankul,23.050878,72.646198
2847,Swaminarayan Mandir (Sitarambapa Chowk),23.051845,72.657916
2848,Gnangita Prathamik School,23.054205,72.658021
2850,Oakdel Avenue (Nilkanth Residency),23.0586,72.659206
2851,Shriram Chowk,23.060531,72.66013
2852,Bhavani Chowk,23.060934,72.663876
7358,Sangath,23.060928,72.668603
7328,Shyam Villa-2,23.06126,72.67124
1444,Radhe Tenament,23.069516,72.676626
1445,Sarathi Bunglows,23.069113,72.679106
1446,108 Ambulance Seva Office,23.069113,72.682871
9103,Shyam Kutir,23.068963,72.68429
9102,Swapnil Heights,23.069324,72.686608
9100,Sardar Party Plot (S.P.Ring Road),23.069817,72.688861
9099,Sardar Party Plot (S.P.Ring Road),23.069694,72.688861
9101,Swapnil Heights,23.069314,72.686812
9104,Shyam Kutir,23.068835,72.684376
1531,108 Ambulance Seva Office,23.06898,72.682501
1532,Sarathi Bunglows,23.068996,72.679068
1533,Radhe Tenament,23.069425,72.676663
3360,Haridarshan Char Rasta,23.06934,72.673101
3361,Paras Galaxy,23.06644,72.672028
3362,Shubham Galaxy,23.063588,72.67151
7357,Shyam Villa-2,23.060899,72.671082
7327,Sangath,23.0609,72.668411
2798,Bhavani Chowk,23.060835,72.663906
2799,Shriram Chowk,23.060221,72.659806
2800,Oakdel Avenue (Nilkanth Residency),23.058563,72.659271
2802,Gnangita Prathamik School,23.053135,72.65806
2803,Swaminarayan Mandir (Sitarambapa Chowk),23.051253,72.65796
1698,Sardar Patel Chowk,23.05055,72.649269
2804,Umiya Vidya Sikshan Sankul,23.050766,72.646061
2805,Prakash Hindi High School,23.050791,72.642491
2807,Mahavirnagar,23.046232,72.640653
2808,Ramkrushna Apartment,23.047205,72.638861
2809,Vahala Sitaram,23.048065,72.636238
2810,Devbhumi Society (Hirawadi),23.048666,72.634855
2689,L.B.Shastri Market,23.049728,72.632586
2811,Samir Shitvan (Jamanadas Estate),23.046055,72.632451
2691,Anupam Colony,23.042665,72.631743
3817,Kush Society (New Naroda),23.07582,72.665336
3818,Shitalnathprabhu Society,23.074661,72.666781
3819,Vasant Vihar Society,23.073195,72.66887
3820,Kalagi Park,23.07171,72.670928
1534,Haridarshan Char Rasta,23.069728,72.672899
1535,St. Xaviers English School,23.070093,72.67036
1536,Gokuldham Society,23.070563,72.668221
1537,Murlidhar Society,23.070961,72.66688
1538,Nobal School,23.071276,72.66469
1539,Vrajvihar Society,23.07197,72.661879
1540,Kathwada Fanta,23.07288,72.659811
3821,Kathwada Turning,23.074353,72.659123
1542,Naroda Gam,23.075084,72.655996
3822,Galaxy Cinema,23.077661,72.653931
3823,Kailas Complex,23.07499,72.650976
3824,Devi Theater,23.072628,72.649261
3663,Krushnanagar,23.056048,72.642738
3825,Krushna Gokul Society,23.052173,72.64216
3828,Thakkarnagar Char Rasta,23.039936,72.64056
2487,Narayan Chambers,23.038731,72.635535
3834,Municipal Quarters (Cg Road),23.029396,72.555095
4184,Kalupur Overbridge,23.03294,72.602971
6444,Bhagwat Bungalowz (South Bopal),23.016932,72.46249
6442,Stella Flat,23.016471,72.464464
6440,Shaligram Prime,23.016003,72.466419
6438,Gardeniyo Flat,23.016075,72.468382
6436,Safal Parisar,23.016664,72.470692
6434,Auda City Civic Center,23.017291,72.472888
6432,Jain Upasary,23.019848,72.473798
6430,Aamr Manjri,23.021779,72.472419
6427,Vasant Bahar,23.029211,72.466576
9052,Bopal Gam,23.036528,72.461779
9050,Kamla Park Society,23.038212,72.460341
9048,D.P.S. School,23.040319,72.458678
9046,Binori Park Riz,23.040907,72.460554
9044,Jaydip Antic,23.041356,72.462164
9042,Jaydip Kasa,23.042179,72.464978
9040,Sky One,23.043757,72.469984
9038,Axar Flat,23.045194,72.473713
9036,Divyjyot School,23.046661,72.477213
9034,Vistara Flat,23.047514,72.479239
9032,Parijat Aavas,23.048259,72.483668
9030,Mepal County,23.048901,72.487343
9028,Nandi Gram Farm,23.048463,72.490797
9026,Sky Eleven,23.048164,72.493181
9024,Meldli Mata No Madh,23.047816,72.496161
9022,Takshshila,23.047358,72.499487
9020,Anmole Farm,23.047016,72.503372
9018,Shaligram,23.046849,72.50485
9016,Mango Garden,23.046603,72.506875
9014,Hira Prabhu Farm,23.046343,72.508874
9012,Bodakdev Gam,23.045126,72.512096
9009,Guru Govind Dham,23.046496,72.514683
6217,Thaltej Metro Station,23.049893,72.516542
9010,Guru Govind Dham,23.046442,72.5147
9011,Bodakdev Gam,23.04506,72.51205
9013,Hira Prabhu Farm,23.04626,72.50886
9015,Mango Garden,23.04652,72.50692
9017,Shaligram,23.04678,72.5049
9019,Anmole Farm,23.04693,72.5034
9023,Meldli Mata No Madh,23.04773,72.49619
9025,Sky Eleven,23.048092,72.493228
9027,Nandi Gram Farm,23.04838,72.49085
9029,Mepal County,23.04884,72.48742
9031,Parijat Aavas,23.048205,72.483707
9033,Vistara Flat,23.04745,72.4793
9035,Divyjyot School,23.0466,72.47726
9037,Axar Flat,23.04515,72.473776
9039,Sky One,23.04373,72.47008
9041,Jaydip Kasa,23.04213,72.46506
9043,Jaydip Antic,23.04128,72.46223
9045,Binori Park Riz,23.04083,72.4606
9047,D.P.S. School,23.0403,72.45874
9049,Kamla Park Society,23.03821,72.46041
9051,Bopal Gam,23.036592,72.461789
6428,Vasant Bahar,23.029305,72.466683
6429,Aamr Manjri,23.021779,72.472634
6431,Jain Upasary,23.019828,72.473948
6433,Auda City Civic Center,23.017208,72.472942
6435,Safal Parisar,23.016558,72.470702
6437,Gardeniyo Flat,23.015973,72.468398
6439,Shaligram Prime,23.015926,72.466406
6441,Stella Flat,23.01639,72.464455
6443,Bhagwat Bungalowz (South Bopal),23.016836,72.462484
3533,Sola Bhagwat Vidyapith,23.086376,72.529041
3242,Harishchandra Park,23.063078,72.556456
3243,Vijaynagar,23.059898,72.558525
3700,Suryoday Society,23.05102,72.561946
3386,Sardar Patel Square,23.047581,72.562505
3387,Sardar Patel Colony,23.046841,72.565756
2973,Vidyanagar High School (Usmanpura),23.046726,72.566821
7095,Sardar Patel Colony,23.046741,72.565737
3388,Sardar Patel Square,23.047434,72.562355
3389,Suryoday Society,23.050741,72.561901
3390,Naranpura Char Rasta,23.053038,72.559305
2679,Sundarnagar (Sundarvan Society),23.054377,72.55877
2680,Rangjyot Society,23.056496,72.55785
2681,Ankur Society,23.058976,72.556251
3391,Vijaynagar,23.060205,72.558258
3392,Harishchandra Park,23.06268,72.5567
5475,Lilapur Gam,23.147435,72.514151
5476,Rahapura,23.145543,72.522566
5477,Master Farm,23.145446,72.527006
8992,Shilp Gram-1,23.151469,72.524967
8994,Chehar Krupa Farm,23.155435,72.522532
8996,Bhavna Farm,23.16013,72.520515
8998,Nihal Farm,23.163504,72.519034
8990,Jaspur Talav,23.166029,72.517929
5482,Jaspur Gam,23.167651,72.517371
5483,Ambika Farm,23.165731,72.522055
5484,Nageshwar Farm,23.163888,72.53136
5485,Suez Farm,23.159731,72.53402
8988,Vishv Umiya Dham,23.157112,72.533802
5486,Heema Farm,23.153035,72.533425
5487,Kv Farm,23.14944,72.536563
5479,Lilapur Tran Rasta,23.146821,72.538853
5488,Khodiyar Cross Road,23.145106,72.540401
1674,Jaspur Cross Road,23.140544,72.544108
1675,Vaishnavdevi Mandir,23.137946,72.543434
3567,Nirma University,23.130293,72.540997
3568,Dr.Babasaheb Ambedkar Open University,23.126193,72.539986
1678,Chharodi Patiya,23.122121,72.538676
1679,Telephone Training Centre (Chharodi),23.116791,72.537153
1680,Gnansadhana Ashram,23.112218,72.535785
1681,Devnagar Patiya (Vishwanath Mahadev),23.10636,72.5342
9234,Tirupati Stone,23.091684,72.536549
9232,Shayona Estate,23.090046,72.536227
5480,R.C.Technical,23.084173,72.532141
4986,Pallav Society,23.061465,72.55293
5481,Vijaynagar,23.059735,72.559135
2683,Kiran Park,23.060081,72.563693
5501,Gujarat Housing Board Office,23.063291,72.550665
4987,Ankur Society,23.059095,72.555385
4703,Gujarat Housing Board Office,23.063113,72.55052
8630,Khodiyar Gam,23.147528,72.540656
8872,Mamta Farm,23.143098,72.540786
8870,Jasmin-2,23.139498,72.540074
8873,Jasmin-1,23.137601,72.53979
4102,Vaishanavdevi Circle,23.135387,72.542558
5489,Telephone Training Center (Chharodi),23.116805,72.537101
1682,Gota Highway Cross Road,23.097171,72.531508
4514,Gokul Hotel,23.095943,72.531168
1683,Ekta Farm,23.093316,72.530263
1684,Umiya Campus,23.088591,72.528923
5025,Silver Oak Club,23.076335,72.525928
5026,Harivilla Apartment,23.075956,72.529045
5027,Ramapir Mandir (Chanakyapuri),23.075653,72.532376
5028,Chanakyapuri (Sufalam Vidyalay),23.076126,72.535591
4234,Chanakyapuri (Sufalam Vidyalay),23.075945,72.535411
4235,Ramapir Mandir (Chanakyapuri),23.075526,72.532265
4236,Harivilla Apartment,23.075886,72.528826
4237,Silver Oak Club,23.076213,72.525848
1624,Umiya Campus,23.089096,72.52882
1625,Ekta Farm,23.093391,72.530061
4669,Gokul Hotel,23.09719,72.531063
1626,Gota Highway Cross Road,23.099725,72.531873
4676,Telephone Training Center (Chharodi),23.115998,72.536613
3570,Dr.Babasaheb Ambedkar Open University,23.12735,72.539996
4101,Vaishanavdevi Circle,23.13554,72.542198
8869,Jasmin-2,23.13936,72.539946
8871,Mamta Farm,23.143102,72.540718
8629,Khodiyar Gam,23.147518,72.540694
3414,Chenpur Gam,23.100013,72.559438
3415,Narnarayan Complex,23.097183,72.560041
3475,Essar Steel,23.093181,72.562613
5555,Ravi Tenament,23.093105,72.560615
5556,Alok Residency,23.09253,72.55934
5557,Nishan Residency,23.09049,72.559335
5558,Yogeshwar Kutir,23.088103,72.559916
5560,Gangotri Society,23.08552,72.562256
3471,Raj Mandir Society,23.085446,72.564761
8518,Anand Tenament,23.086594,72.564837
8516,Savan Bugloz Char Rasta,23.088977,72.565331
8514,Sunriyal Homes,23.088921,72.567241
3424,Sai Duplex,23.082675,72.569861
5872,Balolnagar Char Rasta,23.080249,72.568715
5741,Vanraj Society,23.069978,72.577017
5978,Lal Darwaja,23.024518,72.578956
3410,Bage Nirant Society,22.995288,72.518938
3411,Shanti Niketan Vidyalay,22.99732,72.518696
3412,Sanjivani Apartment (Shrinandnagar-1),23.000965,72.518321
3479,Chandramauli Vidyalay,23.009244,72.517137
3518,Rahul Tower,23.013195,72.517271
3519,Palak Enclave,23.016343,72.518073
3520,Kirtisagar Apartment,23.019895,72.519153
3524,Satellite Gate,23.02737,72.521708
3525,Narayanguru Vidyalay,23.027631,72.514853
1611,Iskon Mandir,23.029225,72.507861
1612,Rajpath Club,23.034298,72.509661
3526,Judges Bunglows,23.037181,72.516693
5265,Arman Bunglows,23.043095,72.502955
3530,Sahajanand Bunglows (Thaltej),23.047881,72.504085
3531,Shivdhara Flats,23.050013,72.504858
3015,Govardhan Party Plot,23.050438,72.50919
3017,Thakorvas,23.050098,72.512333
3018,Bhaikakanagar,23.04983,72.515875
1616,Thaltej Char Rasta,23.050513,72.51734
1619,Sola Overbridge,23.060786,72.520565
3532,Chanakyapuri Approach,23.078106,72.525508
3701,S.P. Square (Bavlu),23.046578,72.561861
3702,Mahadevnagar (Naranpura),23.045481,72.561984
3703,Navjivan Blocks,23.042591,72.562676
3704,Sardar Patel Stadium,23.041451,72.563183
3705,Swastik Char Rasta,23.037368,72.561583
3706,Municipal Market,23.034468,72.56061
3707,Telephone Exchange (Cg Road),23.030508,72.559121
3711,Parimal Garden,23.02123,72.556891
3712,Mahalakshmi Society,23.011548,72.562665
4258,Vanraj Society,23.069837,72.576711
5871,Balolnagar Char Rasta,23.080279,72.568549
8513,Sunriyal Homes,23.088784,72.567126
3419,Rajdhani Bunglows,23.08894,72.565495
8517,Anand Tenament,23.086488,72.564877
3420,Raj Mandir Society,23.085633,72.56478
4750,Gangotri Society,23.085493,72.562336
4752,Yogeshwar Kutir,23.08827,72.559806
4753,Nishan Residency,23.090623,72.559433
4754,Alok Residency,23.092385,72.559248
4755,Ravi Tenament,23.093271,72.561066
3416,Essar Steel,23.093136,72.562966
3476,Narnarayan Complex,23.096778,72.560121
3477,Chenpur Gam,23.100011,72.559313
3467,Sai Duplex,23.082131,72.56954
8618,Swaminarayn School,23.082499,72.566107
5995,New Ranip (G.S.T.Crossing),23.083809,72.565247
5993,Dwarkadas Park,23.083415,72.56405
5991,Ashish Nagar,23.082507,72.561829
5989,Shakti Nagar,23.0815,72.559469
5987,Arjun Ashram,23.080582,72.557109
5985,Satya Sagar Society,23.079773,72.555108
5983,Ghanshaym Nagar(Baliyadev Mandir),23.078715,72.552861
5981,Bharvad Vas,23.077609,72.550099
4695,Vagheshwari Soc(Chandlodia Rly Station),23.076682,72.547985
4243,Sarvodaynagar,23.07301,72.549555
5494,Menarav Hall,23.070005,72.551105
5495,Arjun Homes,23.068541,72.551878
5496,Jivan Sadhana Row Housing Society,23.066733,72.553915
5538,Patrakar Colony (Vijaynagar),23.059881,72.558566
5497,Hasmukh Colony,23.057698,72.559671
5498,Sanghavi High School,23.055416,72.56054
5499,Somnath Society,23.053346,72.561076
4728,Somnath Society,23.054016,72.560818
4688,Sanghavi High School,23.055496,72.560431
4730,Hasmukh Colony,23.056975,72.559908
4689,Patrakar Colony (Vijaynagar),23.060148,72.558286
4690,Jivan Sadhana Row Housing Society,23.067153,72.553523
4691,Arjun Homes,23.06842,72.551913
4692,Menarav Hall,23.070526,72.550785
4693,Sarvodaynagar,23.07329,72.54932
7737,Gaurinagar,23.074679,72.547214
5972,Chandlodiya Junction,23.075337,72.545439
4694,Nilay Apartment,23.076143,72.546607
5493,Vagheshwari Soc(Chandlodia Rly Station),23.076736,72.54792
5980,Bharvad Vas,23.077654,72.55004
5982,Ghanshaym Nagar(Baliyadev Mandir),23.078764,72.552824
5984,Satya Sagar Society,23.079768,72.555017
5986,Arjun Ashram,23.080587,72.557039
5988,Shakti Nagar,23.081579,72.559426
5990,Ashish Nagar,23.082537,72.561744
5992,Dwarkadas Park,23.08343,72.563981
5994,New Ranip (G.S.T.Crossing),23.083879,72.565371
8617,Swaminarayn School,23.082501,72.566166
4988,Sola Bhagwat Vidyapith,23.087021,72.520603
8763,Sola Bhagwat Mandir,23.088071,72.52167
8761,Suramy Gold,23.088602,72.523632
8759,Dhananjay Bunglows,23.086025,72.523132
7096,Saibaba Ni Nagari,23.083785,72.519715
7097,Sukan Residency,23.081483,72.517861
4240,Sola Gam,23.076296,72.515494
5716,Ramdevpir Nu Mandir,23.075458,72.515613
5511,Sola Overbridge,23.07001,72.522365
3788,Highway Cross Road,23.069985,72.522451
8757,Akansha Flat,23.066629,72.527772
4696,Ishwar Bhuvan,23.040951,72.554853
4697,Swati Society,23.045046,72.555193
4698,Navrang School,23.048486,72.556616
4699,Lakshminagar,23.051424,72.556281
7099,Amikunj Society,23.052171,72.556186
4700,Mirambika High School,23.055098,72.555085
4701,Bhavin Vidyalay,23.056325,72.552591
4702,Ankur Society,23.058833,72.554623
4224,Mangalmurti Apartment,23.060538,72.548161
8756,Akansha Flat,23.06655,72.527628
2971,Highway Cross Road,23.069256,72.523508
2896,Sola Overbridge,23.069755,72.522463
5021,Ramdevpir Nu Mandir,23.075575,72.515491
5022,Sola Gam,23.076398,72.515507
5717,Sukan Residency,23.081441,72.517795
5718,Saibaba Ni Nagari,23.083765,72.519643
8758,Dhananjay Bunglows,23.086113,72.52303
8760,Suramy Gold,23.088574,72.523611
8762,Sola Bhagwat Mandir,23.088048,72.52164
4196,Sola Bhagwat Vidyapith,23.087061,72.520573
5500,Mangalmurti Apartment,23.059775,72.5475
5502,Ankur Society,23.058628,72.554573
5012,Bhavin Vidyalay,23.056345,72.552736
5503,Mirambika High School,23.055133,72.55541
7098,Amikunj Society,23.052554,72.556256
5504,Lakshminagar,23.051048,72.556466
5505,Navrang School,23.048325,72.55678
5506,Swati Society,23.044981,72.55524
5507,Ishwar Bhuvan,23.040506,72.554925
4712,Santej Gam,23.109393,72.469051
4990,Silver Square,23.05053,72.499028
4991,Swagat Green Villa,23.053898,72.501553
4992,Narayan Bunglows,23.055126,72.503633
4997,Sarkhej-Gandhinagar Cross Road,23.058858,72.520868
4998,Auda Garden,23.0583,72.523011
4999,Someshwar Park,23.060826,72.524316
5000,Bhuminagar Part-2,23.06546,72.535418
5007,Karmacharinagar,23.065216,72.539064
5001,C.P.Nagar,23.062996,72.53812
5002,Darpan Six Roads,23.046296,72.55446
5003,Swati Society,23.04514,72.556736
5004,Rajkamal Park,23.045001,72.558946
5005,Chaitanya Society,23.04512,72.560358
5006,Income Tax Office,23.040331,72.568823
6471,Asarva Railway Station,23.043955,72.613624
6472,Asarva Railway Station,23.043979,72.613655
7190,Chamunda,23.040946,72.611485
7191,D.R.M.Office (Swadeshi Mill),23.03906,72.608935
4197,Income Tax Office,23.04023,72.568698
4198,Sardar Patel Stadium,23.040491,72.56348
5255,Navjivan Blocks,23.042271,72.56273
4199,Chaitanya Society,23.04508,72.56042
4200,Rajkamal Park,23.044975,72.558666
4201,Swati Society,23.045125,72.556703
4202,Darpan Six Roads,23.04755,72.553426
2675,Paliyadnagar,23.049425,72.553425
2676,Devendra Society,23.051765,72.55328
4203,Bhuyangdev Society,23.060061,72.536645
4228,C.P.Nagar,23.062737,72.537899
4229,Karmacharinagar,23.065141,72.538998
4230,Bhuminagar Part-2,23.065431,72.534906
4206,Someshwar Park,23.060595,72.524251
4207,Auda Garden,23.05821,72.522965
4208,Sarkhej-Gandhinagar Cross Road,23.058753,72.52093
4213,Narayan Bunglows,23.054763,72.503233
7100,Swagat Green Villa,23.05378,72.501627
4214,Silver Square,23.050448,72.49865
3024,Gurukul,23.046518,72.533491
3025,Nand Apartment,23.049191,72.53358
3026,Maruti Complex (Subhash Chowk),23.052383,72.534326
3027,Chandralok Society,23.052306,72.535078
3028,Vivekanand Circle,23.051558,72.537823
3033,Lion Sharad Mehta Garden,23.044518,72.547598
3034,St. Xaviers High School,23.04727,72.54825
3035,Kamnath Mahadev,23.047306,72.549998
3036,Darpan Six Roads,23.047019,72.552467
3037,Abhaynagar Society,23.047181,72.555036
3038,Navrang Circle,23.047588,72.5585
3039,S.P. Square (Bavlu),23.04754,72.562506
2974,S.P. Square (Bavlu),23.04754,72.561311
2975,Navrang Circle,23.04741,72.558711
2976,Abhaynagar Society,23.047048,72.555198
2977,Darpan Six Roads,23.047006,72.552256
2978,Kamnath Mahadev,23.047271,72.549811
2979,St. Xaviers High School,23.047255,72.548585
2980,Gopalnagar,23.047313,72.546365
2981,Valinath Chowk,23.047463,72.543878
2984,Vivekanand Circle,23.05144,72.537666
2985,Chandralok Society,23.052193,72.535178
2986,Maruti Complex (Subhash Chowk),23.052001,72.533823
2987,Nand Apartment,23.048845,72.53385
1738,G.C.S. Hospital (Brt),23.039275,72.609029
1739,Arvind Mills   (Brt),23.041883,72.612558
1740,Geening Press (Brt),23.044398,72.616028
1741,Ashok Mills (Brt),23.04668,72.619173
1742,Naroda Fruit Market (Brt),23.050786,72.625563
1743,Memco Cross Road (Brt),23.053415,72.62957
1744,Municipal North Zone Office (Brt),23.055706,72.633141
4108,Saijpur Towers Brt,23.06129,72.639795
2733,Khatraj Chokdi,23.14807,72.44432
2734,Johnson Skins,23.149774,72.444444
2735,Arvind International,23.154066,72.444937
2736,Mayur Woovens Ltd.,23.156868,72.445249
2737,Karoli Gam Cross Road,23.161373,72.445661
5513,Shriram Multy Tech.Ltd.,23.164436,72.44602
5515,Arvind Mills Vadsar,23.165845,72.459201
5519,Vadsar Airforce Station,23.144895,72.470923
5520,Prem Margha Farm,23.141721,72.47205
5521,Gujarat Rafiya Industries,23.135571,72.473215
5522,Gopal Poly Plast,23.130708,72.474116
5523,Girnaribapu Ashram,23.128733,72.474491
5524,Bharat Alluminium,23.123493,72.475388
5525,High Tech Ila Steners Ltd.,23.12059,72.475881
5526,Shri Harihar Mahadev Mandir,23.116771,72.473778
5527,R.N.Food (Kitchen Express),23.114185,72.471696
5528,Pharma Lab,23.112068,72.4705
5530,Galaxy Cinema,23.077903,72.653098
4370,Dharanendranagar,23.069841,72.6598
5531,Adishwarnagar,23.067586,72.66108
5532,Shyamkunj Society,23.066338,72.66309
5533,Satva Sharda Part-1,23.066336,72.666155
5534,Kamal Duplex,23.066708,72.669563
5535,Shridhar Society,23.068701,72.670555
5536,Haridarshan Char Rasta,23.069786,72.672955
4707,Shridhar Society,23.068618,72.670548
4708,Kamal Duplex,23.066811,72.669675
4709,Satva Sharda Part-1,23.066291,72.666108
4710,Shyamkunj Society,23.066381,72.662961
4711,Adishwarnagar,23.067868,72.660955
5161,Dharanendranagar,23.069853,72.659773
4713,Pharma Lab,23.112068,72.470435
4714,R.N.Food (Kitchen Express),23.114176,72.471623
4715,Shri Harihar Mahadev Mandir,23.116851,72.473803
4716,High Tech Ila Steners Ltd.,23.120653,72.475821
4717,Bharat Alluminium,23.123641,72.475305
4718,Girnaribapu Ashram,23.128911,72.474408
4719,Gopal Poly Plast,23.131305,72.473973
4720,Gujarat Rafiya Industries,23.135518,72.473143
4721,Prem Margha Farm,23.142036,72.471958
4722,Vadsar Airforce Station,23.144733,72.470985
4723,Vadsar Chokdi,23.147606,72.469231
2758,Gandhinagar Institute Of Technology,23.167186,72.447925
4726,Shriram Multy Tech.Ltd.,23.165413,72.446723
2760,Karoli Gam Cross Road,23.16127,72.445716
2761,Mayur Woovens Ltd.,23.156925,72.445346
2762,Arvind International,23.154066,72.445031
4727,Johnson Skins,23.151051,72.444628
2763,Khatraj Chokdi,23.148413,72.44441
8950,Padamshali Soc.(Virat Nagar),23.026343,72.637612
5176,Margha Farm,23.02363,72.631121
5177,Indira Garibnagar,23.0242,72.630477
5178,Stadium Corner,23.02574,72.62933
7013,L.B.Shastri Stadium,23.028644,72.628769
7014,Gujarat Housing Board Office(Bapunagar),23.031448,72.628898
7015,Bapunagar Char Rasta,23.034674,72.629617
1654,Siddhi Complex,23.121608,72.582323
1655,Gokul Dham,23.122678,72.582562
1656,Balbindar Auto,23.125355,72.58322
1657,S.P.Ring Road (Zundal),23.13001,72.584603
1658,Zundal Bus Stand,23.133395,72.58567
1659,Kalpataru Flats,23.136553,72.586436
1660,Ambapur Bus Stand,23.142148,72.587236
1661,Devdarshan Farm,23.14926,72.587465
1662,Central Ware Housing Corporation,23.15163,72.58756
1663,Swagat City,23.160146,72.587831
1664,Adalaj S.T. Stand,23.16749,72.586928
1665,Manekba Adhyapan Mandir,23.168795,72.586023
4763,Adalaj-Gandhinagar Cross Road,23.171246,72.581988
4060,Kalol Mehsana Cross Road,23.175416,72.575261
4061,Trimandir,23.176041,72.574047
9972,Prabhahanuman Mandir(Trimandir),23.181006,72.566679
4764,Nirumani Samadhi,23.177421,72.572545
4765,Dadanagar Hall,23.183163,72.572091
4766,Amba Township Gate-1,23.189346,72.575675
4767,Amba Township Sector-3 C,23.189083,72.577046
4768,Amba Township Sector-5 (Trimandir),23.187805,72.578453
1200,Chhinkaniwala Estate,23.01717,72.617886
8110,Kamdar Medan Char Rasta,23.020658,72.607102
8113,Chartoda Kbrstan Char Rasta,23.024584,72.606532
8107,Kalupur Metro Station,23.02791,72.604451
8106,Shrinagar Mill (Gurudwara),23.030643,72.604418
5598,Subhash Bridge Circle,23.06523,72.583691
3558,Tejendranagar Society,23.112298,72.563827
5541,Prem Darwaja (Rt.46 Stand),23.035765,72.596651
5542,Lilavan Party Plot,23.072361,72.523756
8867,Oganaj Circle (S.P.Ring Road),23.120444,72.507834
8865,Sthapatya Heights,23.11627,72.504826
8862,Vedant Kadam,23.102169,72.499623
8860,Maruti Farm,23.096638,72.497578
8858,Bebiloan Club,23.090906,72.495427
8868,Pride Icon,23.087285,72.494045
8855,Bhadaj Circle (S.P.Ring Road),23.083945,72.493429
5020,Sola Gam Cross Road,23.073433,72.515163
5023,Sagar Sangeet Complex-1,23.077053,72.517976
5024,Fun Point,23.076608,72.5213
3550,Sneh Plaza,23.111686,72.573225
5568,Abunagar Society (Ioc Road),23.103831,72.567913
5569,Sabarmati 'D' Cabin,23.102643,72.570058
5732,Harsh Society,23.101461,72.572811
4769,Varahi Society,23.100688,72.574971
4238,Fun Point,23.076471,72.521406
4239,Sagar Sangeet Complex-1,23.076906,72.517756
4241,Ramdevpir Nu Mandir,23.075456,72.515568
4242,Sola Gam Cross Road,23.073273,72.515086
8854,Bhadaj Circle (S.P.Ring Road),23.084894,72.492595
8856,Kuber Residency,23.087329,72.493507
8857,Bebiloan Club,23.092289,72.495413
8859,Sentesa Greenland,23.099504,72.498047
8861,Vedant Kadam,23.102921,72.499348
8863,Sopan Co Operative Housing,23.105021,72.5001
8864,Sthapatya Heights,23.115752,72.504088
7586,Bhid Bhanjan Hanuman,23.034863,72.622253
7590,Bapunagar,23.034081,72.633983
7591,Mohannagar,23.033346,72.636835
2179,Adarsh Vidyavihar (Jawahar Chowk),23.089888,72.58608
2180,Amizara Society,23.088443,72.588496
5570,Chintamani Society,23.083425,72.592296
2214,Subhash Bridge Circle,23.065989,72.583493
8725,Bhagyoday Society (Sukhramnagar),23.014294,72.618765
8777,Neminath Derasar(Gomtipur),23.016413,72.616486
3560,Anand Vihar Flats,23.121761,72.56006
8144,Anand Squre,23.123385,72.560174
9345,Tapi Apartment,23.065361,72.676604
9343,Vedant Bunglows,23.066772,72.676234
9341,Radhe Tenament & Bunglows,23.069453,72.675598
4381,Haridarshan Char Rasta,23.070032,72.672791
5148,Kadva Patidarni Wadi,23.07607,72.661708
1541,Kathwada Turning,23.07488,72.658788
5721,Narannagar,23.073241,72.652395
5030,Vijay Mills,23.04918,72.62257
5031,Pickers Factory,23.05095,72.622308
5032,Omnagar,23.049706,72.61823
5034,Shastrinagar,23.063731,72.549705
5260,Simandhar Complex,23.068913,72.543848
4244,Shastrinagar,23.063998,72.549526
2682,Patrakar Colony (Vijaynagar),23.05969,72.559095
4245,Vijaynagar Railway Crossing,23.06005,72.56179
3232,Vadaj,23.054121,72.571758
4246,Omnagar,23.04971,72.618331
4247,Pickers Factory,23.050883,72.622353
4248,Vijay Mills,23.049133,72.622641
4352,Kathwada Turning,23.075408,72.659981
5173,Kadva Patidarni Wadi,23.076268,72.661805
4793,Haridarshan Char Rasta,23.069893,72.673183
9340,Radhe Tenament & Bunglows,23.069383,72.675695
9342,Vedant Bunglows,23.066545,72.676374
9344,Tapi Apartment,23.06537,72.676674
3578,Anand Vihar Flats,23.121808,72.56023
2007,Uma Bhavani Society,23.115083,72.562778
1824,Shahibag Underbridge,23.054803,72.590215
4780,Rohidasnagar,23.049762,72.614094
6098,Krushnanagar,23.05704,72.642553
4733,Lilavan Party Plot,23.071135,72.523981
4734,Prem Darwaja (Rt.46 Stand),23.03613,72.59664
6330,Kalol Police Chowki Underbridge,23.241114,72.488382
6340,Balram Park,23.239974,72.486951
6338,Sardar Chowk,23.238524,72.48525
6336,Sen Residency,23.236669,72.483255
6334,Rajdhani Tenament,23.235629,72.480418
6332,Radheshyam Nagar,23.23457,72.477812
6328,Prakash Vidhyalaya,23.231937,72.476891
6326,Borisana Gam,23.229995,72.476705
6324,Ramnagar Cross Road,23.224316,72.475921
6322,Nandavan Farm,23.219969,72.475433
